HotelID,UserID,User,Country,Review,Rating
6333,3190,Deepak,Singapore,Great place with a chilled vibe,9.0
6333,113743,Josh1081,Australia,Lovely stay in Hoi An,9.0
6333,3152,Jenny,Hong Kong,"Relaxing, beautiful hotel with a good location and great staff!",10
6333,4849,Pasquale,Australia,Wonderful,9.0
6333,6379,Juliana,United States,"Amazing stay with exceptional service, great food, and caring staff—we only wish we stayed longer!",10
6333,3706,Shannon,United Kingdom,"Amazing place to stay, would recommend to anyone.",10
6333,10335,Berneen,United Kingdom,Fabulous spa hotel,10
6333,554,Emma,United States,Our favorite place in Hoi An was our hotel!,10
6333,4245,Jonny,United Kingdom,Perfect stay in middleof bustling little village perfect location for old town and beach,9.0
6333,12805,Kenneth,China,Perfect sanctuary away from old town chaos!,10
6333,2350,Catherine,Australia,Excellent,10
6333,4125,Helena,United Kingdom,The best hotel I’ve stayed at in Vietnam,9.0
6333,6033,Sheila,Australia,Truly a little oasis in the hubbub of Hoi An,10
6333,3699,Wai,United Kingdom,Excellent Hotel!,10
6333,574,Amina,Spain,Perfect hotel absolute oasis!!!,10
6333,3629,Cathy,Australia,"Great place to stop, handy shuttle bus, lots of facilities.",9.0
6333,4267,Michelle,Australia,Exceptional,10
6333,13804,Leeanne,New Zealand,A fabulous place to stay - a real oasis in the hussle of Hoi An,10
6333,11318,Myrna,Australia,Staff were like family,10
6333,3367,Juan,New Zealand,Peaceful Oasis,10
6333,15174,Ria,Canada,Truly a beautiful little oasis in a beautiful town.,10
6333,34,Martin,United Kingdom,High quality lovely location,10
6333,5232,Camilla,Hong Kong,Perfect in every way!,9.0
6333,487,Mark,Australia,Wow! My new favourite hotel in Vietnam!,10
6333,11201,Becky,Taiwan,I stayed for 2 nights and really enjoyed and rebooked. They prepared the welcome dessert plate in our room which is so s,10
6333,4827,Christian,Australia,England and Australian family reunion.,10
6333,10762,Candice,Canada,A definite stay every time I visit Vietnam!,10
6333,3152,Jenny,Hong Kong,"A lovely, relaxing stay in a great location.",9.0
6333,2454,Gary,United Kingdom,Exceptional,10
6333,113283,Lily789,Australia,"Great hotel, super comfy, great breakfast, totally recommend, we didn’t want to leave after 4 days.",10
6333,20317,Antoaneta,United Kingdom,Thank you for the great holiday!,10
6333,83752,Kitaoka,Japan,Exceptional,10
6333,4880,Freya,Vietnam,This is the place.,10
6333,12770,Leandra,United Kingdom,Memorable and amazing,10
6333,2158,Marisa,United Kingdom,Excellent in all areas,10
6333,4209,Alessandra,United Kingdom,It’s literally an oasis in Hoi An,10
6333,5075,Jason,United States,Exceptional,10
6333,8221,Harrison,Australia,I could not fault it one bit,10
6333,4039,Rory,United Kingdom,Wonderful,9.0
6333,3054,Avinash,Australia,Stunning rooms at a reasonable price,10
6333,1729,Agata,Switzerland,Great place to stay in Hoi An.,10
6333,1050,Geoffrey,Hong Kong,A perfect holiday.,10
6333,2027,Linda,Australia,Wonderful Oasis,9.0
6333,5256,Ziqian,United Kingdom,A relaxing resort,9.0
6333,929,Bianca,United Arab Emirates,Charmful modern hotel,10
6333,58752,Esma,United States,A nice oasis indeed,9.0
6333,53932,Hyang,South Korea,Exceptional,10
6333,87908,Mridusmita,India,Serene and calm,10
6333,4907,Elizabeth,United Kingdom,Exceptional,10
6333,2775,Sara,Malaysia,Great city break with pre teen and teen kid. Great location close enough to the action but not ok close,9.0
6333,1679,Cristian,France,Amazing hotel and service,10
6333,17300,Laurène,France,Very good stay !,10
6333,5854,Jaclyn,United States,Nice locale. Family friendly. Very comfortable.,10
6333,65,Michael,United Kingdom,Perfection,10
6333,104,Steve,United Kingdom,Exceptional,10
6333,3154,Tina,Slovenia,Perfect stay in Hoi An,10
6333,408,Isabella,United Kingdom,5* hotel we loved everything about it and we extended our stay,10
6333,57,Marco,Austria,Very beautiful stay,10
6333,2126,David,Canada,Truly a five star facility,10
6333,2464,Hayley,United Kingdom,An absolute gem of a hotel,10
6333,4849,Pasquale,Australia,Wonderful,9.0
6333,65,Michael,United Kingdom,Brilliant staff rooms and location. We will be back!,10
6333,1767,Marc,United Kingdom,Excellent hotel,10
6333,15080,Harsh,United States,Wonderful,9.0
6333,252,Kim,Canada,It's the most comfortable and welcoming hotel in Vietnam.  We highly recommend it.,10
6333,543,Tom,Australia,"One of the best hotels we have stayed in, we loved it.",10
6333,776,Beverley,United Kingdom,"A perfect hotel for us visiting Hôi An, beautiful design & peacefu location yet still close to centr",10
6333,776,Beverley,United Kingdom,Loved our stay here & would highly recommend,10
6333,26668,Eurico,Belgium,Beautiful hotel in the rice fields,9.0
6333,24435,Desmond,Indonesia,Wonderful,9.0
6333,2350,Catherine,Denmark,Calming luxury and kind staff,9.0
6333,4901,Johan,South Africa,Absolutely lovely,9.0
6333,38,Ian,United Kingdom,Excellent is the only word I can think of!,10
6333,4428,Savannah,Australia,Exceptional,10
6333,353,Victoria,Australia,Gem of a hotel in a gem of a town. Brilliant!,10
6333,29389,Ligia,Australia,Great family hotel with staff who made it the perfect stay.,9.0
6333,68,Paul,Australia,Exceptional,10
6333,57,Marco,South Korea,Very nice hotel with outstanding staff,9.0
6333,3161,Rebecca,United Kingdom,Good hotel with nice views at breakfast,9.0
6333,5354,Sophie,Myanmar,Great choice for Hoi An,10
6333,69,Andrew,United Kingdom,Exceptional,10
6333,4839,Ting,Australia,Exceptional,10
6333,3302,Darren,Ireland,Lovely.,9.0
6333,114875,Thungoc,United States,"Excellent place to stay, what a gem!!!",10
6333,5281,Carolyn,United Kingdom,Exceptional,10
6333,114429,Ervin-hults,Italy,Great quiet close location with large rooms,10
6333,75844,Luseane,New Zealand,I WOULD STAY HERE AGAIN!,10
6333,554,Emma,United Kingdom,Highly recommend,10
6333,8540,Deborah,Australia,Little Oasis,10
6333,5255,Gabriela,United Kingdom,Incredible hotel and attentive staff.,10
6333,2504,Maximilian,Germany,Exceptional,10
6333,114511,Bruces,Australia,Exceptional,10
6333,2977,Melissa,Australia,A true little oasis in Hoi An,10
6333,5220,Ahmed,Qatar,Value for money,10
6333,4924,Eleanor,United Kingdom,Lovely.,10
6333,625,Julie,Australia,"Wonderful, would definitely book again.",9.0
6333,1389,Antonino,United Kingdom,Lovely stay,9.0
6333,40,Maciej,Poland,Perfect stay close to the city,10
6333,50819,Swanepoel,New Zealand,Good value hotel.,10
6333,5506,Suzanne,United Kingdom,I’ve stayed here twice this year and would stay again. Great value for money too,9.0
6333,770,Philip,Australia,Great hotel with the best staff,10
6333,4923,Lisa,Australia,Thanks to Celine for exceptional service.,10
6333,543,Tom,Ireland,impressive stay,10
6333,2412,Lior,United Kingdom,"Amazing hotel, will definitely come again",10
6333,4601,Yi,Singapore,"Splendid stay, truly lives up to its name as an oasis",9.0
6333,6146,Lyndon,Australia,A relaxing stay at a great hotel,10
6333,114191,Ellinson,United Kingdom,Fantastic hotwl,10
6333,34988,Reid,Netherlands,Perfect stay in Hoi An!,10
6333,264,Patricia,United Kingdom,Perfection 🤩,10
6333,2240,Molly,Vietnam,Exceptional,10
6333,10299,Alfonso,Colombia,Wonderful,9.0
6333,4758,Timothy,Australia,Exceptional,10
6333,7428,Cathrine,Norway,Highly recommended!,10
6333,113491,Kamaljeet,United Arab Emirates,Exceptional,10
6333,2027,Linda,United Kingdom,A week well spent in this lovely hotel. We will definitely return.,10
6333,1429,Evan,United Arab Emirates,Exceptional,10
6333,99,Sylvain,France,Exceptional,10
6333,4906,Sharon,Australia,Fantastic location to explore the nightlife and food. Great staff. So friendly,9.0
6333,625,Julie,United Kingdom,"Perfect, I want to come back!",10
6333,114483,Tarikur,United Arab Emirates,"Great hotel, would stay again.",10
6333,3932,Fiona,New Zealand,Wonderful,9.0
6333,5421,Debra,Australia,"Paradise on earth, which we did not want to leave",10
6333,4010,Caroline,Hong Kong,Exceptional,10
6333,6849,Jarryd,Qatar,I had such a wonderful stay at Lottle Oasis . They offer such a wonderful service . Thank you for making my stay such a,10
6333,1186,Danielle,United States,Beautiful hotel overlooking farmland between beach and old town,9.0
6333,625,Julie,Australia,Exceptional,10
6333,24786,Fletcher,South Africa,Absolutely amazing place to stay in beautiful Hoi An,10
6333,168,Andy,United Kingdom,Fantastic hotel - best we’ve experienced in the whole of Vietnam.,10
6333,4901,Johan,Netherlands,"Great hotel near the old center, great value for money and wonderful personnel",10
6333,13295,Lindy,Italy,I will be recommending this hotel to friends and family.,10
6333,7859,Kay,Australia,Exceptional,10
6333,14837,Arhum,Pakistan,Exceptional,10
6333,35566,Elton,United States,Absolutely incredible.,10
6333,2491,Thao,United States,Wonderful,9.0
6333,218,Nikita,India,Great stay and value for money,9.0
6333,5119,Ruben,Netherlands,Wonderful,9.0
6333,4549,Renee,South Korea,Perfect place to relax and have all your needs met 🥰,10
6333,21715,Are,Norway,Exceptional Service and a Wonderful Stay at Little Oasis,10
6333,5514,Agnes,Singapore,Cosy feel-good oasis,10
6333,10748,Toni,Australia,Holiday oasis in Hoi An,10
6333,211,Raphael,Singapore,Great way to experience Vietnamese culture,10
6333,645,Chloe,Singapore,Blissful!,10
6333,8396,Allegra,United Kingdom,Exceptional,10
6333,76791,Schwallie,Australia,"A beautiful hotel, filled with tranquility and great staff.",10
6333,1079,Mercy,United Kingdom,We had a lovely stay,10
6333,51816,Lwmc,Singapore,Excellent and homely stay,9.0
6333,2376,Alison,Canada,Beautify quiet hotel,9.0
6333,4335,Jules,New Zealand,Exceptionally good and incredibly beautiful staff,10
6333,625,Julie,United Kingdom,Exceptional,10
6333,2126,David,United Kingdom,We will be back .......,10
6333,8805,Konrad,Poland,Exceptional,10
6333,11792,Vasiliki,Cyprus,Exceptional,10
6333,4416,Deirdre,Saudi Arabia,"Beautiful hotel, 100% would stay again!",9.0
6333,8447,Nicky,United Kingdom,Excellent!  I could have moved in!,10
6333,118,Anton,Denmark,Exceptional,10
6333,71,Vanessa,Singapore,Great stay in Hoi An!,9.0
6333,16256,Burak,Germany,Perfect stay in this nice hotel,10
6333,4554,Ruth,United Kingdom,Exceptional,10
6333,3746,Louisa,United Kingdom,Perfect stay,10
6333,113735,Éabha,United Arab Emirates,A True Oasis❤️,10
6333,2002,Michal,United Kingdom,The best place we stayed in Vietnam.,10
6333,3232,Tracy,Australia,Exceptional,10
6333,19210,Kam,Canada,Exceptional,10
6333,2126,David,United States,Wonderful find exceeds expectations,10
6333,137,Kevin,Ireland,Exceptional,10
6333,12251,Kumi,Australia,Exceptional,10
6333,178,Katherine,Hong Kong,Perfect Oasis!,10
6333,5140,Carlos,United Kingdom,Very decent hotel with a good gym and shuttle service,9.0
6333,2540,Glenn,Malta,Exceptional,10
6333,3570,Tara,United Kingdom,Will be staying here again!,10
6333,12000,Luciana,Romania,"Amazing place, thanks for making our trip to Vietnam so memorable!",10
6333,27240,Jeferson,Brazil,It is indeed an oasis,10
6333,2319,Josh,Singapore,Wonderful,9.0
6333,950,Lay,Australia,Pleasant and enjoyable experience,10
6333,25949,Pinar,Germany,Superb!,9.0
6333,4599,Jessika,Finland,Best hotel experience,10
6333,3154,Tina,Australia,Beautiful Hotel situated halfway between the beach and old town. Very good value for money.,10
6333,15847,Hira,United Kingdom,It truly was a little oasis !!,10
6333,114299,Strategic,Australia,An outstanding experience and great to not have to use an Accor managed property.,10
6333,166,Nicola,United Kingdom,"Had a fabulous time here for 2 nights with my friend, staff are amazing, rooms comfortable",10
6333,7537,Tjaša,Slovenia,Beautiful hotel,10
6333,39429,Mentor,Netherlands,Exceptional,10
6333,26710,Truls,Norway,The place to stay!,10
6333,113714,Mq7,Kuwait,Exceptional,10
6333,194,Igor,Australia,Great stay will be back ❤️,9.0
6333,5444,Travis,United States,Oasis provides familiar comforts at a high cost relative to other local options.,9.0
6333,104,Steve,Australia,Truly Wonderful,10
6333,5578,Stephanie,Austria,Recomendation!,9.0
6333,2862,Rui,Mozambique,Exceptional,10
6333,6916,Susie,United Kingdom,Superb hotel with great facilities and wonderful staff,10
6333,764,Neil,United States,Amazing staff and breakfast!,10
6333,4923,Lisa,United States,"Truly a little oasis in beautiful Hoi An. Perfect location, wonderful staff, clean comfortable spacious rooms. Great bre",10
6333,136,Roman,United Kingdom,Exceptional,10
6333,4421,Sabine,Germany,Little paradies found in little Oasis,10
6333,253,Thuy,Vietnam,Excellent experience!,10
6333,950,Lay,Singapore,Authentic stay with great service,9.0
6333,543,Tom,Germany,A truly outstanding oasis in Hoi An!,10
6333,1603,Graham,United Kingdom,Loved every minute of our stay,10
6333,114735,Fot,Australia,I have a great stay..,10
6333,408,Isabella,Australia,Very relaxing,10
6333,87,Hoang,Vietnam,Super comfortable,10
6333,5530,Chris,New Zealand,"Wonderful, great, keep up the good work - we'll be back to inspect!!",10
6333,5001,Cassandra,Australia,Boutique luxury,9.0
6333,27,Viet,Australia,Exceptional quality hotel,10
6333,8326,O'neill,Australia,Exceptional,10
6333,5339,Katerina,Greece,"Amazing hotel, great spa, friendly staff and value for money",10
6333,29636,Adama,Vietnam,"Excellent hotel, fantastic staff.",9.0
6333,4452,Oscar,United Kingdom,"This is the perfect Hoi An Hotel. The views are incredible, the staff are amazing, the room is modern and comfortable, b",10
6333,71799,Tyndall,Australia,Very relaxing and enjoyable.,10
6333,3154,Tina,Denmark,We loved our stay here!,10
6333,52,Renata,Australia,A beautiful and peaceful stay - spacious rooms,10
6333,1012,Toby,Australia,Wonderful,9.0
6333,1701,Christos,Greece,little oasis big paradise,10
6333,1466,M,Singapore,Away from the hustle and bustle.,9.0
6333,23717,Viv,United Kingdom,A Little Oasis of Paradise in the heart of Hoi An,10
6333,92126,T˘,Vietnam,"A pleasant, satisfying stay",10
6333,2775,Sara,United States,Excellent hotel with great service!,10
6333,6608,Aarohi,Indonesia,Fabulous hotel,9.0
6333,11214,Niamh,Italy,Lovely hotel with warm welcoming staff and good food,10
6333,3932,Fiona,United Kingdom,Lovely - would definitely go back.,10
6333,24610,Jarek,Canada,We had great time at your hotel and definitely would like to be your guest again.,10
6333,5287,Jannie,Hong Kong,It gave us lasting memory and expectation to return.,9.0
6333,69,Andrew,Ireland,Unforgettable,10
6333,68,Paul,Australia,Brilliantly Beautiful and relaxing!,10
6333,3882,Ida,Vietnam,Fantastic place for staying in Hoi An,10
6333,56,Jonathan,Malaysia,A real gem in Hoi An !,10
6333,3625,Péter,Hungary,Exceptional,10
6333,2176,Jun,Singapore,A Little Oasis to celebrate my Birthday.  Best Choice made!,10
6333,4609,Timo,Germany,Great hotel with outstanding people,10
6333,799,Caitlin,United Kingdom,Beautiful hotel. Incredible breakfast. Lovely staff. Everything you could possibly want!,10
6333,4850,Javier,United Kingdom,Beautiful 5 stars  hotel with an amazing views,10
6333,1175,Amanda,United States,Best place that we stayed during our travels through Vietnam.  Highly recommend this hotel!,9.0
6333,16394,Eddie,Singapore,Stay was excellent.,10
6333,417,Jaime,Germany,Awesome hotel with nice view,10
6333,4657,Massimo,Switzerland,Everything is perfect!,10
6333,3161,Rebecca,Australia,Exceptional,10
6333,2686,Amit,Australia,It was calming and relaxing,10
6333,2176,Jun,Singapore,The best birthday trip choice!,10
6333,932,Cara,Australia,Excellent,10
6333,935,Joanne,Netherlands,Exceptional,10
6333,96774,Anushki,United Kingdom,"Excellent service, good location, and clean rooms",10
6333,43583,Nate,United Kingdom,Exceptional,10
6333,119,Maurice,Netherlands,Perfect stay just outside the old town.,10
6333,12023,Rashmi,India,Most beautiful boutique hotel in a delightful town.,10
6333,6562,Geraldine,Australia,"Excellent hotel, staff, amenities, location & service.",10
6333,617,Maria,Portugal,Great option for family staying in Hoi An,10
6333,929,Bianca,South Africa,Lovely hotel - would definitely stay here again!,10
6333,33069,Nellie,Australia,"Best stay so far in Vietnam, relaxing and beautiful",10
6333,3244,Chan,Hong Kong,Absolutely amazing. Would 200% come back!,10
6333,26921,Floyd,Hong Kong,Family holidays at the Little Oasis Hoi An,10
6333,152,Robert,Indonesia,"Everything is wonderful, sadly we only stayed for One night at this hotel. They provide shuttle bus to Hoi An downtown w",10
6333,114274,Fodrome3,Italy,Excellent,10
6333,8964,Hina,United States,Beautiful top quality hotel with impeccable service,10
6333,73098,Michaelg237,Israel,Exceptional,10
6333,5496,Dean,United Kingdom,Incredible hotel for the price. Very clean hotel and the staff were outstanding. We extended our stay an extra 4 nights,10
6333,4865,Iris,Taiwan,Comfy place and brand new hotel with well design rooms,10
6333,13803,Yeeun,South Korea,"Although I was a bit disappointed by the view, it was worth staying here. Every experience at this hotel was amazing.",9.0
6333,39994,Sunshine,United Kingdom,Would definitely return. Thank you,9.0
6333,6379,Juliana,Singapore,A brand new hotel with amazing staff,10
6333,1951,Francine,Australia,Great service and such a convenient place to stay. Easy access to beach and town.,10
6333,7761,Claudine,United Kingdom,The hotel in 10 mins in a grab to anywhere in Hoi an… the staff where all amazing and very obliging with everything.. Ro,10
6333,115022,Nampheung,Thailand,Exceptional,10
6333,4876,Patrick,Germany,Perfect stay in Hoi An,10
6333,114448,Rikki-lee,Australia,epic new hotel & location!,10
6333,113731,Peled,Israel,Perfect stay for a fair price,10
6333,5390,Ravi,Germany,"Great stay, awesome service and very friendly staff",10
6333,72183,Marykanokanga,Spain,"Unforgettable, amazing, stay in this enchanting Oasis",10
6333,8396,Allegra,United Kingdom,One of the most beautiful hotels I have ever stayed in. The people make it what it is!!,10
6333,1478,Wong,Australia,"It was very relaxing and peaceful stay, really enjoyed the country hotel.",9.0
6333,3695,Dale,Ireland,The most luxurious hotel we've ever stayed in,10
6333,8071,Bernice,Malta,Lovely hotel in Hoian. Really a little Oasis,10
6333,889,Kathryn,United Kingdom,So lucky to have chosen the Little Oasis for our honeymoon. We’ll be back!,10
6333,38,Ian,New Zealand,Truly incredible people and place. The best hotel we have stayed at. Thank you so much to our hosts!,10
6333,108,Sarah,Netherlands,Wonderful,9.0
6333,5226,Florin,Canada,"Excellent hotel, great value.",10
6333,2953,Clare,United Kingdom,Wonderful hotel,10
6333,114581,Tai-j,United States,My little oasis 😍,10
6333,114581,Tai-j,United States,Exceptional,10
6333,3117,Aviv,Israel,Exceptional,10
6333,497,Alexander,Germany,Exceptional,10
6333,4667,Huong,Spain,3rd time visiting Hoi An but definitely the best thanks to the hotel experience,10
6333,1627,Bobby,United Kingdom,Don’t hesitate. This hotel is INCREDIBLE,10
6333,770,Philip,Malaysia,Wow it was so amazing!,10
6333,152,Robert,United Kingdom,Simply the Best!,10
6333,24891,Jiaxin,Singapore,Exceptional,10
6333,1848,Wendy,Australia,Just like home but better!!,10
6333,13684,Vijay,United Kingdom,Perfect getaway in Hoi An,10
6333,2662,Tim,Netherlands,Fantastic! Best hotel we stayed in on our Vietnam trip,10
6333,89461,Laleh,United Kingdom,Exceptional,10
6333,617,Maria,Argentina,The jewel of Hoi An. A magnificent experience.,10
6333,1978,Maureen,Australia,We were very impressed by the service we received from the staff.,10
6333,138,Nguyen,Vietnam,Exceptional,10
6333,766,Nguyễn,Vietnam,Exceptional,10
6333,4667,Huong,Vietnam,Exceptional,10
6333,413,Oanh,Vietnam,Exceptional,10
6333,4362,Duong,Vietnam,Exceptional,10
6333,98700,Thaovy,Vietnam,Fantastic ❤️❤️,10
6333,546,Huynh,Vietnam,Love the concept very interesting countryside style next to the river,10
6333,9830,Kimberly,United States,Cute hotel with good service and nice breakfast,8.0
6333,35762,Anontraveller,United Kingdom,Nice hotel,8.0
6333,17379,Dor,Australia,Very Good,8.0
6333,113258,Khalipha,South Africa,Very Good,8.0
6333,3945,Sebastian,Germany,"Likely would not come back, because food was not good nor were there food options in walkable reach.",6.0
6333,4371,Madina,Switzerland,"It was a great getaway from noisy city, food is tasty, spa price and value are comparable, we enjoyed this stay",8.0
6333,5075,Jason,Australia,Good,7.0
6333,5066,Gordon,New Zealand,Very Good,8.0
6333,148,Vladislav,Belarus,Nice and cozy hotel in Hoi An with friendly staff and great service,8.0
6333,33,Silvia,Bulgaria,Nice hotel in Hoi An,7.0
6333,3232,Tracy,United Kingdom,A great hotel if you’re not looking to stay close to the Old Town,8.0
6333,1003,Jussi,Finland,A 5 star hotel with noisy rooms,6.0
6333,2662,Tim,Thailand,Very Good,8.0
6333,1170,Annabel,New Zealand,Very Good,8.0
6333,96,Jose,China,Very Good,8.0
6333,3471,Mei,Hong Kong,Good,7.0
6333,290,Anne,United Kingdom,Very Good,8.0
6333,12768,Tegan,Australia,First Hoi An visit,8.0
6333,3498,Carole,France,Good value for money hotel !,8.0
6333,4876,Patrick,United Arab Emirates,Lovely hotel with amazing staff. Experience just slightly tainted due to noise problem.,7.0
6333,108,Sarah,Ireland,Comfortable hotel but not as relaxing as we thought,7.0
6333,4771,Marion,United Kingdom,Very relaxing stay,8.0
6333,110707,Annique,Qatar,"Little Oasis is a great hotel, aesthetically pleasing and close to the main attractions.",8.0
6333,851,Tony,Sweden,Lovely people.,8.0
6333,27400,Jeslyn,Singapore,It’s wonderful!,8.0
6333,1767,Marc,Thailand,Very Good,8.0
6333,5059,Justin,Thailand,"Wonderful staff, lovely location. Would stay again",8.0
6333,2302,Stephen,Spain,Hanna and the team were very helpful and attentive. Very nice experience.,8.0
6333,2454,Gary,Qatar,Nice but noisy,7.0
6333,998,Stacey,Hong Kong,Great value for money,7.0
6333,2690,Mariusz,Poland,Exceptional,10
6333,108,Sarah,Denmark,Det er de bedste hoteller vi har været på,10
6333,2905,Felix,Sweden,Bästa boendet vi bott på i Vietnam under våra 43 dagar,10
6333,78,I,Taiwan,房間跟網頁介紹相同，服務員很親切關心舒適度，離會安古城很近，飯店有接駁車去古城、海灘，體驗越南鄉間風情，美好的旅程,10
6333,253,Thuy,Austria,"Das Hotel war wunderschön eingerichtet, Atmosphäre war sehr angenehm, Personal sehr freundlich. Coffee class war auch se",9.0
6333,9455,Cor,Netherlands,"Letterlijk een Oase van rust en goede verzorging, laat little dan maar weg!",10
6333,16,Mike,Israel,Exceptional,10
6333,44045,Figen,Turkey,Harika,10
6333,114109,Claire_et_denis,New Caledonia,Excellent séjour en famille !!!,9.0
6333,5135,Anais,France,Wonderful,9.0
6333,2265,Yan,Taiwan,雖然飯店位在古城之外，但整體CP值來說超讚👍,9.0
6333,30412,Philippe-emmanuel,Canada,Parfait !,10
6333,65,Michael,Germany,LUNA macht den Aufenthalt noch schöner,10
6333,261,Alain,France,Exceptional,10
6333,389,Mohamed,Belgium,Bien,9.0
6333,11211,Maurizio,Italy,Hotel ottimo. Consigliabile.,9.0
6333,11211,Maurizio,Italy,Hotel ottimo personale gentile,10
6333,172,Claudia,Brazil,Exceptional,10
6333,5140,Carlos,Colombia,Exceptional,10
6333,113890,Tomaszsan,Poland,Exceptional,10
6333,3034,Julian,Germany,Das beste Hotel unserer Vietnam Reise,10
6333,57,Marco,Italy,Little Oasis Rose Hotel,9.0
6333,3576,Karin,France,Séjour,10
6333,3576,Karin,France,Séjour parfait de détente,10
6333,114533,以乓,Taiwan,Exceptional,10
6333,76280,Iling,Taiwan,Exceptional,10
6333,3072,Jacob,Denmark,Bedste hotel i Vietnam,10
6333,5219,Tommy,Taiwan,Wonderful,9.0
6333,5602,Jonghyun,South Korea,Wonderful,9.0
6333,22293,Jørgen,Denmark,Vi vender gerne tilbage med resten af familien.,9.0
6333,2141,Miriam,Italy,Exceptional,10
6333,2232,Hans,Denmark,Exceptional,10
6333,2646,Rocio,Spain,Exceptional,10
6333,422,Lea,Italy,Exceptional,10
6333,98118,Fukuda,Japan,素晴らしい滞在だった,10
6333,902,Bob,Netherlands,Super,10
6333,4604,Francesca,Italy,Exceptional,10
6333,4554,Ruth,Germany,Kleine Oase in Hoi An abseits der Touristenströme,10
6333,690,Simon,France,Très bon séjour,10
6333,5806,Rebekka,Norway,Vårt favoritthotell i Vietnam,10
6333,1163,Nina,Germany,Exceptional,10
6333,2971,Sascha,Luxembourg,Wonderful,9.0
6333,15591,Yolanda,Spain,Hotel para repetir,9.0
6333,5432,Monika,Germany,Wir würden immer wieder kommen,9.0
6333,113944,Meslin,France,un havre de paix!,10
6333,474,Markus,Germany,Einfach Perfekt,10
6333,499,James,Norway,Familien på 4 fra Norge,9.0
6333,5445,Mariya,Turkey,"Отель оставил приятное впечатление: уютная атмосфера, заботливый персонал и расслабляющий отдых.",10
6333,1529,Laurence,Belgium,Wonderful,9.0
6333,506,Yu,Taiwan,第一次到會安旅遊，選擇little oasis飯店，一進門就感受到工作人員的熱情與友善，在這裡度過了美好的時光。,10
6333,8359,Guenter,Germany,Nettes Hotel mit schönen Dachpools und perfekter Lage zwischen Altstadt und Strand!,10
6333,407,Daniel,Germany,Ein echtes Highlight in Hoi An – absolut empfehlenswert!,10
6333,760,Đỗ,Vietnam,Good,9.0
6333,8359,Guenter,Germany,Sehr gutes Preis-/Leistungsverhältnis,10
6333,15254,Marnie,France,Incroyable séjour dans l’hôtel Little Oasis !,10
6333,3610,Magnus,Denmark,Exceptional,10
6333,277,C,France,Wonderful,9.0
6333,770,Philip,Netherlands,Fantastisch verblijf!,10
6333,83,Irina,Germany,Einzigartig,9.0
6333,79,Van,Vietnam,"Chỗ ở tốt, dịch vụ ok",10
6333,39,Carmen,Spain,Wonderful,9.0
6333,10457,Vivian,Germany,Wonderful,9.0
6333,17247,Coen,Netherlands,Fijn verblijf,9.0
6333,1425,Irene,Spain,Genial,10
6333,8672,Davina,Switzerland,Little Oasis,9.0
6333,12484,Rico,Netherlands,Mooi hotel waar ze de boel goed voor elkaar hebben,10
6333,43437,Asun,Spain,Nous avons passé cinq merveilleux jours à Hoi An et cet hôtel a été un magnifique choix,10
6333,5354,Sophie,France,Un très beau séjour dans ce bel hôtel,10
6333,1075,Katarzyna,Poland,"Piękny wystrój, dobre śniadania",10
6333,3921,Yen,Vietnam,Sự lựa chọn tuyệt vời với mức giá tiền phù hợp.,10
6333,1292,Sonja,Austria,Wunderschönes kleines Hotel,10
6333,731,Julia,Switzerland,It’s really a little Oasis.,9.0
6333,12166,Katja,Denmark,Virkelig den perfekte oase i Hoi An!,10
6333,207,Laura,Germany,Exceptional,10
6333,474,Markus,Switzerland,Gut und freundlich,9.0
6333,5428,Alberto,Spain,De lujo,10
6333,2883,Daniela,Italy,Exceptional,10
6333,497,Alexander,Germany,Exceptional,10
6333,14826,דקל,Israel,Exceptional,10
6333,114998,Sanggil,South Korea,Exceptional,10
6333,9466,Ferdinand,Germany,Little Oasis in Hanoi ist uneingeschränkt zu empfehlen !!!,10
6333,3945,Sebastian,Netherlands,Exceptional,10
6333,109,Alexandra,Austria,Exceptional,10
6333,107136,Teruyuki,Japan,ありがとう‼️お世話になりました,10
6333,34,Martin,Germany,Charmantes kleines komfortables Hotel im Grünen und trotzdem zentral,10
6333,1841,Gerhard,Germany,"Tolles Ökohotel, jederzeit gerne wieder",9.0
6333,3041,Amandine,France,Exceptionnel!,10
6333,12859,Igal,Israel,מצויין,10
6333,44944,Maes,Belgium,Un vrai hôtel 5 étoiles,10
6333,1297,Stephan,Germany,Wunderbare Woche in Hoi“An  mit sensationellem Hotel,10
6333,5087,Kimmo,Germany,Wonderful,9.0
6333,8171,Inmaculada,Spain,Excelente hotel,10
6333,10823,Nele,Germany,Schönes Hotel mit tollem Service,10
6333,715,Anna,Georgia,Высокое качество проживания и обслуги!,10
6333,12241,Eden,Israel,Wonderful,9.0
6333,9777,Yasemin,Turkey,Mükemmel,10
6333,609,Lene,Norway,Supert hotell!,9.0
6333,34,Martin,Czech Republic,Skvělý hotel na klidném místě,10
6333,431,Elena,Switzerland,Empfehlenswertes Boutique Hotel,9.0
6333,2104,김,South Korea,조용하고 편안한 휴식.,9.0
6333,2229,Jasmin,Germany,Exceptional,10
6333,440,Thierry,France,Le paradis,10
6333,18522,Chengyun,Taiwan,Wonderful,9.0
6333,12120,Robbert,Netherlands,Buitengewoon vriendelijke mensen en behulpzaam. Even buiten het oude centrum vlakbij de Balie markt.,10
